"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Phasmatodea"	5	84	0.95	"max"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	6	84	0.95	"max"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	7	84	0.95	"mean"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	8	84	0.95	"mean"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	9	84	0.95	"mean"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	10	84	0.95	"mean"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	3	84	0.95	"max"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	4	84	0.95	"max"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	5	84	0.95	"max"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	6	84	0.95	"max"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	7	84	0.95	"mean"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	8	84	0.95	"mean"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	9	84	0.95	"mean"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	10	84	0.95	"mean"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Hexapoda"	3	84	0.95	"max"	0.1	TRUE	47045	8543	18770	362	2091	988	0.019286094832179	0.472501195600191
"Hexapoda"	4	84	0.95	"max"	0.1	FALSE	47045	8254	18770	339	2091	1047	0.0180607352157698	0.500717360114778
"Hexapoda"	5	84	0.95	"max"	0.8	TRUE	47045	10848	18770	635	2091	814	0.0338305807139052	0.389287422285988
"Hexapoda"	6	84	0.95	"max"	0.8	FALSE	47045	11915	18770	679	2091	654	0.036174746936601	0.312769010043042
"Hexapoda"	7	84	0.95	"mean"	0.1	TRUE	47045	8763	18770	375	2091	960	0.0199786893979755	0.459110473457676
"Hexapoda"	8	84	0.95	"mean"	0.1	FALSE	47045	9703	18770	426	2091	813	0.0226957911561002	0.388809182209469
"Hexapoda"	9	84	0.95	"mean"	0.8	TRUE	47045	10982	18770	661	2091	808	0.0352157698454981	0.386417981826877
"Hexapoda"	10	84	0.95	"mean"	0.8	FALSE	47045	12543	18770	767	2091	580	0.0408630793819925	0.277379244380679
"Diptera"	11	84	0.95	"max"	1	FALSE	19578	5341	8073	341	991	280	0.0422395639786944	0.282542885973764
"Diptera"	12	84	0.95	"mean"	1	FALSE	19578	5543	8073	399	991	254	0.0494240059457451	0.256306760847629
"Blattodea"	11	84	0.95	"max"	1	FALSE	49	44	5	2	2	0	0.4	0
"Blattodea"	12	84	0.95	"mean"	1	FALSE	49	45	5	2	2	0	0.4	0
"Hymenoptera"	11	84	0.95	"max"	1	FALSE	15886	3623	5680	170	491	224	0.0299295774647887	0.456211812627291
"Hymenoptera"	12	84	0.95	"mean"	1	FALSE	15886	3771	5680	181	491	208	0.0318661971830986	0.423625254582485
"Orthoptera"	11	84	0.95	"max"	1	FALSE	1431	541	27	5	13	2	0.185185185185185	0.153846153846154
"Orthoptera"	12	84	0.95	"mean"	1	FALSE	1431	607	27	6	13	2	0.222222222222222	0.153846153846154
"Coleoptera"	11	84	0.95	"max"	1	FALSE	3107	799	1698	52	233	39	0.0306242638398115	0.167381974248927
"Coleoptera"	12	84	0.95	"mean"	1	FALSE	3107	815	1698	55	233	34	0.0323910482921084	0.145922746781116
"Entomobryomorpha"	11	84	0.95	"max"	1	FALSE	976	582	193	30	82	18	0.155440414507772	0.219512195121951
"Entomobryomorpha"	12	84	0.95	"mean"	1	FALSE	976	614	193	34	82	16	0.176165803108808	0.195121951219512
"Hemiptera"	11	84	0.95	"max"	1	FALSE	2142	547	878	38	116	19	0.0432801822323462	0.163793103448276
"Hemiptera"	12	84	0.95	"mean"	1	FALSE	2142	561	878	41	116	17	0.0466970387243736	0.146551724137931
"Lepidoptera"	11	84	0.95	"max"	1	FALSE	1968	237	1587	42	47	11	0.0264650283553875	0.234042553191489
"Lepidoptera"	12	84	0.95	"mean"	1	FALSE	1968	245	1587	49	47	11	0.0308758664146188	0.234042553191489
"Dermaptera"	11	84	0.95	"max"	1	FALSE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	12	84	0.95	"mean"	1	FALSE	9	2	5	1	0	0	0.2	NA
"Plecoptera"	11	84	0.95	"max"	1	FALSE	64	27	38	7	9	3	0.184210526315789	0.333333333333333
"Plecoptera"	12	84	0.95	"mean"	1	FALSE	64	28	38	7	9	2	0.184210526315789	0.222222222222222
"Psocodea"	11	84	0.95	"max"	1	FALSE	131	30	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	12	84	0.95	"mean"	1	FALSE	131	30	67	2	15	7	0.0298507462686567	0.466666666666667
"Symphypleona"	11	84	0.95	"max"	1	FALSE	239	100	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	12	84	0.95	"mean"	1	FALSE	239	109	70	8	24	7	0.114285714285714	0.291666666666667
"Trichoptera"	11	84	0.95	"max"	1	FALSE	470	36	157	2	5	0	0.0127388535031847	0
"Trichoptera"	12	84	0.95	"mean"	1	FALSE	470	38	157	3	5	0	0.0191082802547771	0
"Mecoptera"	11	84	0.95	"max"	1	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	12	84	0.95	"mean"	1	FALSE	10	4	5	1	0	0	0.2	NA
"Raphidioptera"	11	84	0.95	"max"	1	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	12	84	0.95	"mean"	1	FALSE	5	0	3	0	0	0	0	NA
"Thysanoptera"	11	84	0.95	"max"	1	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	12	84	0.95	"mean"	1	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Psocoptera"	11	84	0.95	"max"	1	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	12	84	0.95	"mean"	1	FALSE	26	1	0	0	0	0	NA	NA
"Neuroptera"	11	84	0.95	"max"	1	FALSE	159	22	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	12	84	0.95	"mean"	1	FALSE	159	23	58	3	4	0	0.0517241379310345	0
"Ephemeroptera"	11	84	0.95	"max"	1	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	12	84	0.95	"mean"	1	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Odonata"	11	84	0.95	"max"	1	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	12	84	0.95	"mean"	1	FALSE	136	17	20	1	3	0	0.05	0
"Megaloptera"	11	84	0.95	"max"	1	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	12	84	0.95	"mean"	1	FALSE	4	2	1	0	1	0	0	0
"Poduromorpha"	11	84	0.95	"max"	1	FALSE	432	222	86	6	40	14	0.0697674418604651	0.35
"Poduromorpha"	12	84	0.95	"mean"	1	FALSE	432	236	86	7	40	14	0.0813953488372093	0.35
"Strepsiptera"	11	84	0.95	"max"	1	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	12	84	0.95	"mean"	1	FALSE	8	0	7	0	0	0	0	NA
"Siphonaptera"	11	84	0.95	"max"	1	FALSE	13	1	3	0	0	0	0	NA
"Siphonaptera"	12	84	0.95	"mean"	1	FALSE	13	1	3	0	0	0	0	NA
"Zygentoma"	11	84	0.95	"max"	1	FALSE	14	10	1	0	1	0	0	0
"Zygentoma"	12	84	0.95	"mean"	1	FALSE	14	10	1	0	1	0	0	0
"Neelipleona"	11	84	0.95	"max"	1	FALSE	22	8	9	0	7	3	0	0.428571428571429
"Neelipleona"	12	84	0.95	"mean"	1	FALSE	22	8	9	0	7	3	0	0.428571428571429
"Zoraptera"	11	84	0.95	"max"	1	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	12	84	0.95	"mean"	1	FALSE	7	0	0	0	0	0	NA	NA
"Phthiraptera"	11	84	0.95	"max"	1	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	12	84	0.95	"mean"	1	FALSE	3	0	0	0	0	0	NA	NA
"Diplura"	11	84	0.95	"max"	1	FALSE	12	9	3	0	2	0	0	0
"Diplura"	12	84	0.95	"mean"	1	FALSE	12	9	3	0	2	0	0	0
"Archaeognatha"	11	84	0.95	"max"	1	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	12	84	0.95	"mean"	1	FALSE	11	10	0	0	0	0	NA	NA
"Phasmatodea"	11	84	0.95	"max"	1	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	12	84	0.95	"mean"	1	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	11	84	0.95	"max"	1	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	12	84	0.95	"mean"	1	FALSE	1	0	0	0	0	0	NA	NA
"Hexapoda"	11	84	0.95	"max"	1	FALSE	47045	12219	18770	710	2091	631	0.0378263185935003	0.301769488283118
"Hexapoda"	12	84	0.95	"mean"	1	FALSE	47045	12733	18770	801	2091	577	0.0426744805540757	0.275944524151124
"Diptera"	13	84	0.95	"max"	1	TRUE	19578	4782	8073	320	991	376	0.0396383005078657	0.37941473259334
"Diptera"	14	84	0.95	"mean"	1	TRUE	19578	4823	8073	335	991	373	0.0414963458441719	0.376387487386478
"Blattodea"	13	84	0.95	"max"	1	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	14	84	0.95	"mean"	1	TRUE	49	45	5	2	2	0	0.4	0
"Hymenoptera"	13	84	0.95	"max"	1	TRUE	15886	3219	5680	161	491	250	0.0283450704225352	0.509164969450102
"Hymenoptera"	14	84	0.95	"mean"	1	TRUE	15886	3269	5680	163	491	248	0.0286971830985915	0.505091649694501
"Orthoptera"	13	84	0.95	"max"	1	TRUE	1431	549	27	6	13	3	0.222222222222222	0.230769230769231
"Orthoptera"	14	84	0.95	"mean"	1	TRUE	1431	560	27	6	13	3	0.222222222222222	0.230769230769231
"Coleoptera"	13	84	0.95	"max"	1	TRUE	3107	739	1698	44	233	53	0.0259128386336867	0.227467811158798
"Coleoptera"	14	84	0.95	"mean"	1	TRUE	3107	742	1698	45	233	52	0.0265017667844523	0.223175965665236
"Entomobryomorpha"	13	84	0.95	"max"	1	TRUE	976	550	193	29	82	24	0.150259067357513	0.292682926829268
"Entomobryomorpha"	14	84	0.95	"mean"	1	TRUE	976	553	193	29	82	24	0.150259067357513	0.292682926829268
"Hemiptera"	13	84	0.95	"max"	1	TRUE	2142	473	878	32	116	35	0.0364464692482916	0.301724137931034
"Hemiptera"	14	84	0.95	"mean"	1	TRUE	2142	474	878	32	116	35	0.0364464692482916	0.301724137931034
"Lepidoptera"	13	84	0.95	"max"	1	TRUE	1968	210	1587	40	47	17	0.0252047889098929	0.361702127659574
"Lepidoptera"	14	84	0.95	"mean"	1	TRUE	1968	214	1587	44	47	17	0.0277252678008822	0.361702127659574
"Dermaptera"	13	84	0.95	"max"	1	TRUE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	14	84	0.95	"mean"	1	TRUE	9	2	5	1	0	0	0.2	NA
"Plecoptera"	13	84	0.95	"max"	1	TRUE	64	22	38	5	9	4	0.131578947368421	0.444444444444444
"Plecoptera"	14	84	0.95	"mean"	1	TRUE	64	22	38	5	9	4	0.131578947368421	0.444444444444444
"Psocodea"	13	84	0.95	"max"	1	TRUE	131	29	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	14	84	0.95	"mean"	1	TRUE	131	29	67	2	15	8	0.0298507462686567	0.533333333333333
"Symphypleona"	13	84	0.95	"max"	1	TRUE	239	96	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	14	84	0.95	"mean"	1	TRUE	239	97	70	7	24	11	0.1	0.458333333333333
"Trichoptera"	13	84	0.95	"max"	1	TRUE	470	35	157	3	5	0	0.0191082802547771	0
"Trichoptera"	14	84	0.95	"mean"	1	TRUE	470	36	157	3	5	0	0.0191082802547771	0
"Mecoptera"	13	84	0.95	"max"	1	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	14	84	0.95	"mean"	1	TRUE	10	3	5	0	0	0	0	NA
"Raphidioptera"	13	84	0.95	"max"	1	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	14	84	0.95	"mean"	1	TRUE	5	0	3	0	0	0	0	NA
"Thysanoptera"	13	84	0.95	"max"	1	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	14	84	0.95	"mean"	1	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Psocoptera"	13	84	0.95	"max"	1	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	14	84	0.95	"mean"	1	TRUE	26	0	0	0	0	0	NA	NA
"Neuroptera"	13	84	0.95	"max"	1	TRUE	159	19	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	14	84	0.95	"mean"	1	TRUE	159	19	58	3	4	1	0.0517241379310345	0.25
"Ephemeroptera"	13	84	0.95	"max"	1	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	14	84	0.95	"mean"	1	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Odonata"	13	84	0.95	"max"	1	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	14	84	0.95	"mean"	1	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Megaloptera"	13	84	0.95	"max"	1	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	14	84	0.95	"mean"	1	TRUE	4	2	1	0	1	0	0	0
"Poduromorpha"	13	84	0.95	"max"	1	TRUE	432	206	86	6	40	19	0.0697674418604651	0.475
"Poduromorpha"	14	84	0.95	"mean"	1	TRUE	432	213	86	7	40	19	0.0813953488372093	0.475
"Strepsiptera"	13	84	0.95	"max"	1	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	14	84	0.95	"mean"	1	TRUE	8	0	7	0	0	0	0	NA
"Siphonaptera"	13	84	0.95	"max"	1	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	14	84	0.95	"mean"	1	TRUE	13	1	3	0	0	0	0	NA
"Zygentoma"	13	84	0.95	"max"	1	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	14	84	0.95	"mean"	1	TRUE	14	10	1	0	1	0	0	0
"Neelipleona"	13	84	0.95	"max"	1	TRUE	22	6	9	0	7	5	0	0.714285714285714
"Neelipleona"	14	84	0.95	"mean"	1	TRUE	22	6	9	0	7	5	0	0.714285714285714
"Zoraptera"	13	84	0.95	"max"	1	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	14	84	0.95	"mean"	1	TRUE	7	0	0	0	0	0	NA	NA
"Phthiraptera"	13	84	0.95	"max"	1	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	14	84	0.95	"mean"	1	TRUE	3	0	0	0	0	0	NA	NA
"Diplura"	13	84	0.95	"max"	1	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	14	84	0.95	"mean"	1	TRUE	12	8	3	0	2	1	0	0.5
"Archaeognatha"	13	84	0.95	"max"	1	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	14	84	0.95	"mean"	1	TRUE	11	10	0	0	0	0	NA	NA
"Phasmatodea"	13	84	0.95	"max"	1	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	14	84	0.95	"mean"	1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	13	84	0.95	"max"	1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	14	84	0.95	"mean"	1	TRUE	1	0	0	0	0	0	NA	NA
"Hexapoda"	13	84	0.95	"max"	1	TRUE	47045	11036	18770	662	2091	810	0.0352690463505594	0.387374461979914
"Hexapoda"	14	84	0.95	"mean"	1	TRUE	47045	11158	18770	686	2091	804	0.0365476824720298	0.384505021520803
"Diptera"	15	84	0.95	"max"	0.5	TRUE	19578	4568	8073	279	991	387	0.0345596432552954	0.390514631685166
"Diptera"	16	84	0.95	"mean"	0.5	TRUE	19578	4622	8073	288	991	384	0.0356744704570792	0.387487386478305
"Diptera"	17	84	0.95	"max"	0.5	FALSE	19578	5004	8073	286	991	308	0.035426731078905	0.31079717457114
"Diptera"	18	84	0.95	"mean"	0.5	FALSE	19578	5299	8073	338	991	267	0.0418679549114332	0.269424823410696
"Blattodea"	15	84	0.95	"max"	0.5	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	16	84	0.95	"mean"	0.5	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	17	84	0.95	"max"	0.5	FALSE	49	43	5	2	2	1	0.4	0.5
"Blattodea"	18	84	0.95	"mean"	0.5	FALSE	49	45	5	2	2	0	0.4	0
"Hymenoptera"	15	84	0.95	"max"	0.5	TRUE	15886	2918	5680	135	491	265	0.0237676056338028	0.539714867617108
"Hymenoptera"	16	84	0.95	"mean"	0.5	TRUE	15886	2988	5680	141	491	260	0.0248239436619718	0.529531568228106
"Hymenoptera"	17	84	0.95	"max"	0.5	FALSE	15886	3153	5680	137	491	255	0.0241197183098592	0.519348268839104
"Hymenoptera"	18	84	0.95	"mean"	0.5	FALSE	15886	3480	5680	157	491	222	0.0276408450704225	0.45213849287169
"Orthoptera"	15	84	0.95	"max"	0.5	TRUE	1431	494	27	6	13	4	0.222222222222222	0.307692307692308
"Orthoptera"	16	84	0.95	"mean"	0.5	TRUE	1431	509	27	6	13	4	0.222222222222222	0.307692307692308
"Orthoptera"	17	84	0.95	"max"	0.5	FALSE	1431	455	27	5	13	3	0.185185185185185	0.230769230769231
"Orthoptera"	18	84	0.95	"mean"	0.5	FALSE	1431	544	27	5	13	2	0.185185185185185	0.153846153846154
"Coleoptera"	15	84	0.95	"max"	0.5	TRUE	3107	717	1698	41	233	58	0.0241460541813899	0.248927038626609
"Coleoptera"	16	84	0.95	"mean"	0.5	TRUE	3107	722	1698	42	233	54	0.0247349823321555	0.23175965665236
"Coleoptera"	17	84	0.95	"max"	0.5	FALSE	3107	761	1698	47	233	50	0.0276796230859835	0.214592274678112
"Coleoptera"	18	84	0.95	"mean"	0.5	FALSE	3107	797	1698	52	233	36	0.0306242638398115	0.15450643776824
"Entomobryomorpha"	15	84	0.95	"max"	0.5	TRUE	976	541	193	27	82	28	0.139896373056995	0.341463414634146
"Entomobryomorpha"	16	84	0.95	"mean"	0.5	TRUE	976	544	193	27	82	26	0.139896373056995	0.317073170731707
"Entomobryomorpha"	17	84	0.95	"max"	0.5	FALSE	976	546	193	22	82	27	0.113989637305699	0.329268292682927
"Entomobryomorpha"	18	84	0.95	"mean"	0.5	FALSE	976	601	193	31	82	19	0.160621761658031	0.231707317073171
"Hemiptera"	15	84	0.95	"max"	0.5	TRUE	2142	465	878	27	116	35	0.030751708428246	0.301724137931034
"Hemiptera"	16	84	0.95	"mean"	0.5	TRUE	2142	466	878	27	116	35	0.030751708428246	0.301724137931034
"Hemiptera"	17	84	0.95	"max"	0.5	FALSE	2142	531	878	32	116	20	0.0364464692482916	0.172413793103448
"Hemiptera"	18	84	0.95	"mean"	0.5	FALSE	2142	551	878	35	116	18	0.0398633257403189	0.155172413793103
"Lepidoptera"	15	84	0.95	"max"	0.5	TRUE	1968	198	1587	32	47	19	0.0201638311279143	0.404255319148936
"Lepidoptera"	16	84	0.95	"mean"	0.5	TRUE	1968	201	1587	35	47	19	0.0220541902961563	0.404255319148936
"Lepidoptera"	17	84	0.95	"max"	0.5	FALSE	1968	224	1587	33	47	13	0.0207939508506616	0.276595744680851
"Lepidoptera"	18	84	0.95	"mean"	0.5	FALSE	1968	230	1587	38	47	13	0.0239445494643982	0.276595744680851
"Dermaptera"	15	84	0.95	"max"	0.5	TRUE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	16	84	0.95	"mean"	0.5	TRUE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	17	84	0.95	"max"	0.5	FALSE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	18	84	0.95	"mean"	0.5	FALSE	9	2	5	1	0	0	0.2	NA
"Plecoptera"	15	84	0.95	"max"	0.5	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	16	84	0.95	"mean"	0.5	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	17	84	0.95	"max"	0.5	FALSE	64	26	38	6	9	3	0.157894736842105	0.333333333333333
"Plecoptera"	18	84	0.95	"mean"	0.5	FALSE	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Psocodea"	15	84	0.95	"max"	0.5	TRUE	131	27	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	16	84	0.95	"mean"	0.5	TRUE	131	28	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	17	84	0.95	"max"	0.5	FALSE	131	29	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	18	84	0.95	"mean"	0.5	FALSE	131	30	67	2	15	7	0.0298507462686567	0.466666666666667
"Symphypleona"	15	84	0.95	"max"	0.5	TRUE	239	94	70	6	24	12	0.0857142857142857	0.5
"Symphypleona"	16	84	0.95	"mean"	0.5	TRUE	239	96	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	17	84	0.95	"max"	0.5	FALSE	239	95	70	6	24	10	0.0857142857142857	0.416666666666667
"Symphypleona"	18	84	0.95	"mean"	0.5	FALSE	239	107	70	7	24	7	0.1	0.291666666666667
"Trichoptera"	15	84	0.95	"max"	0.5	TRUE	470	33	157	2	5	0	0.0127388535031847	0
"Trichoptera"	16	84	0.95	"mean"	0.5	TRUE	470	33	157	2	5	0	0.0127388535031847	0
"Trichoptera"	17	84	0.95	"max"	0.5	FALSE	470	34	157	2	5	0	0.0127388535031847	0
"Trichoptera"	18	84	0.95	"mean"	0.5	FALSE	470	35	157	2	5	0	0.0127388535031847	0
"Mecoptera"	15	84	0.95	"max"	0.5	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	16	84	0.95	"mean"	0.5	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	17	84	0.95	"max"	0.5	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	18	84	0.95	"mean"	0.5	FALSE	10	4	5	1	0	0	0.2	NA
"Raphidioptera"	15	84	0.95	"max"	0.5	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	16	84	0.95	"mean"	0.5	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	17	84	0.95	"max"	0.5	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	18	84	0.95	"mean"	0.5	FALSE	5	0	3	0	0	0	0	NA
"Thysanoptera"	15	84	0.95	"max"	0.5	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	16	84	0.95	"mean"	0.5	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	17	84	0.95	"max"	0.5	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	18	84	0.95	"mean"	0.5	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Psocoptera"	15	84	0.95	"max"	0.5	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	16	84	0.95	"mean"	0.5	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	17	84	0.95	"max"	0.5	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	18	84	0.95	"mean"	0.5	FALSE	26	1	0	0	0	0	NA	NA
"Neuroptera"	15	84	0.95	"max"	0.5	TRUE	159	17	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	16	84	0.95	"mean"	0.5	TRUE	159	17	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	17	84	0.95	"max"	0.5	FALSE	159	20	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	18	84	0.95	"mean"	0.5	FALSE	159	21	58	2	4	0	0.0344827586206897	0
"Ephemeroptera"	15	84	0.95	"max"	0.5	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	16	84	0.95	"mean"	0.5	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	17	84	0.95	"max"	0.5	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	18	84	0.95	"mean"	0.5	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Odonata"	15	84	0.95	"max"	0.5	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	16	84	0.95	"mean"	0.5	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	17	84	0.95	"max"	0.5	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	18	84	0.95	"mean"	0.5	FALSE	136	17	20	1	3	0	0.05	0
"Megaloptera"	15	84	0.95	"max"	0.5	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	16	84	0.95	"mean"	0.5	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	17	84	0.95	"max"	0.5	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	18	84	0.95	"mean"	0.5	FALSE	4	2	1	0	1	0	0	0
"Poduromorpha"	15	84	0.95	"max"	0.5	TRUE	432	195	86	5	40	19	0.0581395348837209	0.475
"Poduromorpha"	16	84	0.95	"mean"	0.5	TRUE	432	195	86	5	40	19	0.0581395348837209	0.475
"Poduromorpha"	17	84	0.95	"max"	0.5	FALSE	432	207	86	4	40	14	0.0465116279069767	0.35
"Poduromorpha"	18	84	0.95	"mean"	0.5	FALSE	432	216	86	5	40	14	0.0581395348837209	0.35
"Strepsiptera"	15	84	0.95	"max"	0.5	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	16	84	0.95	"mean"	0.5	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	17	84	0.95	"max"	0.5	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	18	84	0.95	"mean"	0.5	FALSE	8	0	7	0	0	0	0	NA
"Siphonaptera"	15	84	0.95	"max"	0.5	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	16	84	0.95	"mean"	0.5	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	17	84	0.95	"max"	0.5	FALSE	13	1	3	0	0	0	0	NA
"Siphonaptera"	18	84	0.95	"mean"	0.5	FALSE	13	1	3	0	0	0	0	NA
"Zygentoma"	15	84	0.95	"max"	0.5	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	16	84	0.95	"mean"	0.5	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	17	84	0.95	"max"	0.5	FALSE	14	10	1	0	1	0	0	0
"Zygentoma"	18	84	0.95	"mean"	0.5	FALSE	14	10	1	0	1	0	0	0
"Neelipleona"	15	84	0.95	"max"	0.5	TRUE	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	16	84	0.95	"mean"	0.5	TRUE	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	17	84	0.95	"max"	0.5	FALSE	22	7	9	0	7	3	0	0.428571428571429
"Neelipleona"	18	84	0.95	"mean"	0.5	FALSE	22	7	9	0	7	3	0	0.428571428571429
"Zoraptera"	15	84	0.95	"max"	0.5	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	16	84	0.95	"mean"	0.5	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	17	84	0.95	"max"	0.5	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	18	84	0.95	"mean"	0.5	FALSE	7	0	0	0	0	0	NA	NA
"Phthiraptera"	15	84	0.95	"max"	0.5	TRUE	3	0	0	0	0	0	NA	NA
