ASV	cluster	rep_asv
39a82125b661d31652f9ecfb79f07d3c	Tipulidae_cluster82	39a82125b661d31652f9ecfb79f07d3c
a1c578df1661921e62d9d4bdbf720da4	Pediciidae_cluster1	26aefeb381ce8fc23f2802f0e40cc80d
1182d0feb271f8772599a420039a149c	Vespidae_cluster7	1182d0feb271f8772599a420039a149c
d4c51e6bdf582205e97b50235cd0a11f	Anobiidae_cluster13	d4c51e6bdf582205e97b50235cd0a11f
07a4febfcd9d041811f7c2d2c7524221	Mycetophilidae_cluster266	4e77e4fd6431cc75cb1af29c8a99664c
7469189d13132df86e81b28c2e0c6142	Coccinellidae_cluster18	e52f68e04c3b8e3dac99f4907d53fa70
b0736a04255dae4cd79141c14fe69571	Curculionidae_cluster20	b0736a04255dae4cd79141c14fe69571
953111ae9993ca323399c65e37e2503a	Ichneumonidae_cluster1314	953111ae9993ca323399c65e37e2503a
609caff92a6e452cd6199810f1e7a0da	Limoniidae_cluster170	609caff92a6e452cd6199810f1e7a0da
9b7d443aabce8657f28ec8c785953a0b	Anthocoridae_cluster12	9b7d443aabce8657f28ec8c785953a0b
f6106e95d630d25f66a255b16b98bfd5	Tortricidae_cluster149	f6106e95d630d25f66a255b16b98bfd5
2abf9702db9c0e2824c7f395f54cfe08	Gracillariidae_cluster4	2abf9702db9c0e2824c7f395f54cfe08
1f5c20ff23159c1aecb1497f90369365	Tortricidae_cluster4	1818f7243839ff7444a86cf8714fbb58
b35ce22f4b3d40ce90b4776adbf09b99	Cosmopterigidae_cluster2	b35ce22f4b3d40ce90b4776adbf09b99
034d86b8992f8ab715bbac150de9c92f	Gelechiidae_cluster29	034d86b8992f8ab715bbac150de9c92f
c617c705b7c616be97848d53329dec86	Mycetophilidae_cluster12	c617c705b7c616be97848d53329dec86
70c5ed350f9c7744c08b19bf5d2bfd57	Noctuidae_cluster88	70c5ed350f9c7744c08b19bf5d2bfd57
7936d0ef592433093bf4bc61ef1cd664	Oribatulidae_cluster11	7936d0ef592433093bf4bc61ef1cd664
a22a6dd9cea5a641ae0bc9304a1f26f8	Geometridae_cluster129	08f2f765d6bfd838c9dd177ca8e645db
ec8ae54e9a0d6cdc5f773691c7fc64cb	Staphylinidae_cluster67	eaee021043d86253e39838512168c991
9e60af79ddca500a64cb460c73b9248f	Syrphidae_cluster16	9e60af79ddca500a64cb460c73b9248f
fd08c6dc4c83783ef2a27ca3705ac83c	Tortricidae_cluster51	fd08c6dc4c83783ef2a27ca3705ac83c
14ce1b1176d24eabde76e8286dc9310c	Noctuidae_cluster96	14ce1b1176d24eabde76e8286dc9310c
b2f1f9b97b40673ba367e7d1db3c2a95	Culicidae_cluster7	b2f1f9b97b40673ba367e7d1db3c2a95
d006bc1a7186180ca5375c2f86842f60	Apionidae_cluster6	d006bc1a7186180ca5375c2f86842f60
a523b91c5be8b6ff8d4775f2248aa2ae	Glyphipterigidae_cluster5	a523b91c5be8b6ff8d4775f2248aa2ae
ccc97e6019b86edb87083745b981ab78	Culicidae_cluster4	67df3202109de52ba844aa2df10c8e10
376acdbf476b946872ce875835a0a85a	Chironomidae_cluster584	40c45ef7e8f5de818741d81e6faee722
38f242ce94bcfda5c536f2f593054907	Simuliidae_cluster45	826858281d1efbb7f8696f757c09ff6c
3c7fb8604d3a68ae3d1e8d8acfca7d2e	unclassified.Hymenoptera_cluster10	3c7fb8604d3a68ae3d1e8d8acfca7d2e
cb63ee5c2b4d70f54f9409ba7e3bd2a5	Oecophoridae_cluster20	cb63ee5c2b4d70f54f9409ba7e3bd2a5
428f56a92a4f51affae0657a4f5fd041	Crambidae_cluster2	428f56a92a4f51affae0657a4f5fd041
0b5bc23caf2efef865da58b39967d381	Tenthredinidae_cluster122	68efd8278aabd9565fd859e00425bd19
605e63a7f2a7a36e074474c736230e46	Asilidae_cluster23	605e63a7f2a7a36e074474c736230e46
1ad477736ac8f75d9c7fbab4986f851f	Chironomidae_cluster1154	1ad477736ac8f75d9c7fbab4986f851f
4dd42f9630b52b2abe127623890cce1c	Cimbicidae_cluster3	4dd42f9630b52b2abe127623890cce1c
c7fb09ebf58ea4d517ca64f8f08d6efe	Ichneumonidae_cluster2397	c7fb09ebf58ea4d517ca64f8f08d6efe
6a4c93d523bccdc32416b0213b7b5a1e	Pamphiliidae_cluster19	6a4c93d523bccdc32416b0213b7b5a1e
066513fa0467ea3bce8ce252949893a0	Tortricidae_cluster105	066513fa0467ea3bce8ce252949893a0
45a113e803e21d8af3c031ec794a4e64	Momphidae_cluster2	45a113e803e21d8af3c031ec794a4e64
2ba91678b41f583035a463c210de050b	Hydroptilidae_cluster21	2ba91678b41f583035a463c210de050b
8e0236eea1803c0061a50b7806e00b61	Pyralidae_cluster10	8e0236eea1803c0061a50b7806e00b61
eab4a781dd9f59f4a315ab80f2ed4a2f	Miridae_cluster94	2984284881c853539628a3487f1489f5
0c3ffdf7aa0729280c8b1d452214602a	Staphylinidae_cluster186	44b91868b017587da45a7dcae5fcc527
a44298eea961bc8b9d122bc242bb2a6d	Phoridae_cluster5	a44298eea961bc8b9d122bc242bb2a6d
b1eb538f77a144ad5cd6b84b44e8e2cc	Limoniidae_cluster18	8931d2e8c62556efc060e439fc2be93b
ac9f2e5fd1781e73fc0e6352491f0870	Gracillariidae_cluster40	e06ba15f4781e50604d3916bfd18c52b
019d2a68340a1e6d9b6b663e6f58b7fd	Vespidae_cluster24	019d2a68340a1e6d9b6b663e6f58b7fd
65049918c71df0d9f3178bd498d9effd	Chironomidae_cluster464	612ce4a44bb8830f655b419f3b8022fe
9a9891335e67be5b9d8951c2ba609518	Chironomidae_cluster167	9a9891335e67be5b9d8951c2ba609518
26857346983e8290ac388751540aa18e	Ichneumonidae_cluster614	6beb232a42873e591632b64d1f6b2c0d
afc785f4b63c5a631b5aa276a46ae987	Masaridae_cluster2	afc785f4b63c5a631b5aa276a46ae987
528421b545d527e295bbe3f811ba1287	Tortricidae_cluster74	64caae2dd32a5e4c11d1d184d10c340d
9302a72a48d5c974ccc2e397e17500bc	Apidae_cluster9	9302a72a48d5c974ccc2e397e17500bc
49d77feca95403945b9ea48a47449276	Anthomyiidae_cluster17	49d77feca95403945b9ea48a47449276
b999e5e1a97b8a2739803d3d0eb5875f	Tenthredinidae_cluster125	05c13339afb21d578413d2a2b84844da
7c47e1261d7f94a6ac3f7987ebdca0b5	Anthomyiidae_cluster6	7c47e1261d7f94a6ac3f7987ebdca0b5
523c07cf5c92b96a6f8eefe898d41d69	Nothridae_cluster2	523c07cf5c92b96a6f8eefe898d41d69
de081c0c1e730b4d95ec9af8196901ed	Tortricidae_cluster183	de081c0c1e730b4d95ec9af8196901ed
e92f93ce882d1ea52694d60769e18b96	Lypusidae_cluster3	e92f93ce882d1ea52694d60769e18b96
307b8e7bc4dc0e5a99c1971d04875f0d	Ichneumonidae_cluster2169	307b8e7bc4dc0e5a99c1971d04875f0d
e876f0945e40265e1b48b24ee332ad41	Sepsidae_cluster2	f3c80d7259e34e8eb3e8af9c04fcc5e8
d5695b44add47b92f1f85d426a35366c	Chironomidae_cluster1056	d5695b44add47b92f1f85d426a35366c
9bf4b2c4ade50b292e532c59ff9323c0	Linyphiidae_cluster83	6230dd33c98221136ded7016c290f4c1
29a79e037a4681dcdf826b65d850e93e	Glyphipterigidae_cluster4	36f6e71085440ffa50e61c76f3e1f62e
be61be2ec8dfa72a0389f037ccefca9f	Tenthredinidae_cluster45	a6e23d7bb5f62ea27d2527af72c0868c
11eba5816695fed97d37800b295dcc8c	Elachistidae_cluster2	049a82683bf1c9590ac39cb2d89989df
21ccacbb0aaeaa55242c5471c78c8887	Pyralidae_cluster3	21ccacbb0aaeaa55242c5471c78c8887
890d40efcc0b286b7e1ca0921aa0dea7	Tortricidae_cluster171	890d40efcc0b286b7e1ca0921aa0dea7
3b7f37f3608204631cad40821707294e	Gnaphosidae_cluster6	36b8d9730eef7774b80ff7204138fab0
4654bc4d2c5f6faee197f6e08f6ae58e	Elachistidae_cluster56	4654bc4d2c5f6faee197f6e08f6ae58e
da50d03a5256224a46ad770354722fb3	Ichneumonidae_cluster284	da50d03a5256224a46ad770354722fb3
05cfd5d8f712aa6966f868a08b86fc91	Syrphidae_cluster16	9e60af79ddca500a64cb460c73b9248f
078c82c34d33538cb8335791eb01f75d	Tortricidae_cluster252	078c82c34d33538cb8335791eb01f75d
3420bf96cf3fe48a0ed92440c24eb635	Dolichopodidae_cluster18	cafe3de15ff380e5af0ffd3ca293bac2
b1daac9718392ffd0eac60a0d94b7643	Ichneumonidae_cluster470	58cda7e8bef6bfaff58f898a0e87b564
4c3d87bb2012cc8ecd9830aa21a7f3a5	Linyphiidae_cluster17	4c3d87bb2012cc8ecd9830aa21a7f3a5
03a12fc27d7d9adf6ed2589e1bf5dfa5	Tenthredinidae_cluster8	c09955e6add5d6e197c31a508438be22
2b4bc873693e0be81211c087614575ff	Gracillariidae_cluster33	2b4bc873693e0be81211c087614575ff
19adc414fd9bb48248ec60a4f3f37c58	Agromyzidae_cluster162	19adc414fd9bb48248ec60a4f3f37c58
2914d7cfac59d494c3e8452eaed44fe3	Tortricidae_cluster199	2914d7cfac59d494c3e8452eaed44fe3
81c6afb1899c7587e792bda0a8d68084	Tachinidae_cluster6	81c6afb1899c7587e792bda0a8d68084
42fab2b4c7ab8e41f96e915d45fbf822	Hydroptilidae_cluster4	42fab2b4c7ab8e41f96e915d45fbf822
0482b3f595d2af6c89f3a891e241c09f	Curculionidae_cluster22	81eeaa355db0408a575a81ea598ea735
6183c3dbe7d8689e61af5938b4a9ac46	Fanniidae_cluster32	6183c3dbe7d8689e61af5938b4a9ac46
c880c3ac5607f3ed7b99b33b811cd48f	Tenthredinidae_cluster136	411157452613f3e3dc1201271c06cc79
894982f26f38b09ad911b50bf81f5e7c	Elachistidae_cluster21	435cc9e8be352610ceb8ffd101287995
e8c799cecd9f67d05def011405b0e6f4	Tabanidae_cluster19	be6769cb3c6d9d585b6747c0b87ad696
0c9f6a1917a95f9de0e9c2431751ea06	Gelechiidae_cluster82	0c9f6a1917a95f9de0e9c2431751ea06
21cae933a31feb825c6c2406810c4d0f	Ichneumonidae_cluster156	120a00007d739362f127a18c2974b152
627835210c799724e6c83a530777901a	Noctuidae_cluster47	627835210c799724e6c83a530777901a
b24b22a7104d082414d244bdc088fdbc	Mycetophilidae_cluster456	b24b22a7104d082414d244bdc088fdbc
2e042b031a872a6c2aadb0bc25750a01	Dytiscidae_cluster9	2e042b031a872a6c2aadb0bc25750a01
2f1e42fd7461468a54af1af21bb4b183	Coccinellidae_cluster10	2f1e42fd7461468a54af1af21bb4b183
b2df8e0e1c5904dd9875a0a85c388ecb	Ephydridae_cluster22	b2df8e0e1c5904dd9875a0a85c388ecb
cc6e93a8871502db35040d1e0f15a26f	Tenthredinidae_cluster177	cc6e93a8871502db35040d1e0f15a26f
7542620c7969eee3ee80a833620e67bb	Oedemeridae_cluster6	7542620c7969eee3ee80a833620e67bb
63d56b3f836ea244d0869bd24fa64bd7	Ichneumonidae_cluster62	3cf5a7eefd29c693bddbbe81f361e1ac
7b50d769a1bac70dd8d1ad7ea5483101	Bethylidae_cluster4	7b50d769a1bac70dd8d1ad7ea5483101
17c11467e46b866ddc28d9ee17070ed7	Staphylinidae_cluster376	17c11467e46b866ddc28d9ee17070ed7
80182f368f3e7bb848d7d75c17cdd4bb	Apataniidae_cluster2	80182f368f3e7bb848d7d75c17cdd4bb
dd74a7b11bc3dcff072ea30804c81bc9	Limoniidae_cluster117	dd74a7b11bc3dcff072ea30804c81bc9
bd8773e5e479b1ce8f01a79979a9c3ba	Staphylinidae_cluster223	bd8773e5e479b1ce8f01a79979a9c3ba
08cbd235d7288c9c9b9e581cd5e28bb0	Miridae_cluster96	08cbd235d7288c9c9b9e581cd5e28bb0
e7ed9ca6114125729d2c421a84ebe2e5	Dolichopodidae_cluster109	4de61a29a6a56ca36ed0e95068bce11f
c4920569ea657e98f47069e648670776	Pentatomidae_cluster1	c4920569ea657e98f47069e648670776
0c9f60a796a5054cb2d17d891aa60e27	Syrphidae_cluster94	0c9f60a796a5054cb2d17d891aa60e27
b09088cc5aa082a6255a8c5e9dcc0c61	Tortricidae_cluster53	0f5aaa290962a2fc282230fcf2d22d87
4f27f2e910086323e02ecac959047a1f	Noctuidae_cluster110	d65e40c5ede595f9e02527945b249050
27896d0a0e70a2b4d18153901aabd5bd	Ichneumonidae_cluster29	4d30f91e08617096695ebea444c65d10
54c0bec6ba3b85f174dd386a8e232f2d	Ephydridae_cluster51	6d1380ecbdc760dd78d17c48cf36ca44
b24cb5b009a54e0002c433d03f42f2ab	Geometridae_cluster13	b24cb5b009a54e0002c433d03f42f2ab
97c1282af3472a875a3c2c69f84473d6	unclassified.Araneae_cluster19	97c1282af3472a875a3c2c69f84473d6
67b51b74376a62af8d91cb552468a85b	Dryinidae_cluster40	67b51b74376a62af8d91cb552468a85b
2c55b44f2e2b37e2e3a3f98646eeaad9	Syrphidae_cluster125	2c55b44f2e2b37e2e3a3f98646eeaad9
fabb5260d4afdcc30fa71d931671169e	Therevidae_cluster6	fabb5260d4afdcc30fa71d931671169e
6d7d287e466d05de9b4fd6f4c5e05655	Cicadellidae_cluster134	6d7d287e466d05de9b4fd6f4c5e05655
713373fd4818be70f3404f94280b2357	Hemerobiidae_cluster12	713373fd4818be70f3404f94280b2357
b1b7cb8037af16a278a589a0da2f026d	Chironomidae_cluster821	ed1d9f875e0c3c900a04a9e03226ee78
424473616ab7406c19f66937913b99b4	Ichneumonidae_cluster154	38cfe5bd8d9cf96a4662ae056312af23
ea28f5696b995cd8b74cf68d29ac741d	Gelechiidae_cluster48	ea28f5696b995cd8b74cf68d29ac741d
2ccf4ac01cd8298c71300c8d548ffc2f	Momphidae_cluster1	2ccf4ac01cd8298c71300c8d548ffc2f
dd602ad81fe6e128936504def6a887be	Ichneumonidae_cluster737	a9e4b4da35f5890a65a77a7908ed9282
f476c1bf2777014ab27561e490575236	Tortricidae_cluster107	f476c1bf2777014ab27561e490575236
6f76c5ad801ee160a2aeec3243dad4e7	Lachesillidae_cluster2	75ca5b4ba993871cc0e569d25bcd6833
d0626e18da8f0e5eccecd50593b090b5	Geometridae_cluster6	0e040be0adf285b942ee967a3167729f
0ce18e8d67832733ef642da4e9682ccc	Tipulidae_cluster20	618d4b93b9a5cdf39604cdf56cd8a270
09fb492e85c6dcbf875928d730d377f0	Chironomidae_cluster202	09fb492e85c6dcbf875928d730d377f0
b71d98702c2aea876b346038dc2e7409	Lasiocampidae_cluster4	b71d98702c2aea876b346038dc2e7409
6848211b4209a7075e5faba1810422a3	Limoniidae_cluster23	6848211b4209a7075e5faba1810422a3
762ace145f6c0f5cf4c2917ae980f779	Cosmopterigidae_cluster7	762ace145f6c0f5cf4c2917ae980f779
b75449b4c692701bc5abcf57a928f094	Phryganeidae_cluster2	b75449b4c692701bc5abcf57a928f094
15bace432795d2e3f660319801290fd9	Tipulidae_cluster68	15bace432795d2e3f660319801290fd9
1957a3eac890b93c47674929a5b6d2a7	Mycetophilidae_cluster109	206db854b2bcb737ce0160d37463ba46
d9bd54eb08f022ed5bce25b432f20e60	Pyralidae_cluster16	d9bd54eb08f022ed5bce25b432f20e60
3ec585c669b9f87a7684fe1c688986a1	Geometridae_cluster162	3ec585c669b9f87a7684fe1c688986a1
1caf122be6a0b5018f5a17c6b7f2396f	Agromyzidae_cluster42	78d964359dabdaa329afec9535e60f5d
f66b090de621050bba0a4e38b1266c60	Sciomyzidae_cluster2	193db696b0f4c437e52e99588ca1768b
0408bbb6684b8fc21a5c183b73fc1a13	Coleophoridae_cluster7	78c66854ed129221188990a8f23ca220
26d38fd352ace7e769e7f77ce3360c90	Ichneumonidae_cluster1169	26d38fd352ace7e769e7f77ce3360c90
6e959460db1cffeeb4b3cef636a11b8f	Elateridae_cluster21	707f8fd7f6231ea96ca7beba015d41da
dd7fe9fccbab3574e06978b49e6fc753	Chrysomelidae_cluster35	dd7fe9fccbab3574e06978b49e6fc753
6b21226f312a7327efc0f3e363aefb9d	Atelestidae_cluster1	6b21226f312a7327efc0f3e363aefb9d
8b0848147908a289f51b3921445cb0fb	Chironomidae_cluster895	9ede4a90f6c24ea407faebea291e7e1d
6ad7fba851687acbf2022e1cdc6a7e6c	Tenthredinidae_cluster261	6ad7fba851687acbf2022e1cdc6a7e6c
c38b073f60521e060cd6eaa7e6ed7ac5	Taeniopterygidae_cluster1	c38b073f60521e060cd6eaa7e6ed7ac5
522461e9fcbf617afa81513996b1cd5d	Limoniidae_cluster89	522461e9fcbf617afa81513996b1cd5d
8a71b172c27a12ac9c149fa9e1a7d1e4	Sciaridae_cluster373	8a71b172c27a12ac9c149fa9e1a7d1e4
70cb6d4f8d61ffc75f05c23a15ed9814	Vespidae_cluster13	0b3916c603bc389591ea5442fd8ff2ab
b508adc3d631e21b6314766d97730c3f	Crabronidae_cluster4	b508adc3d631e21b6314766d97730c3f
9b571ad99806de8c380af68080d2942c	Geometridae_cluster132	9b571ad99806de8c380af68080d2942c
01f3593b3c04c861b1535668fd775931	Geometridae_cluster52	01f3593b3c04c861b1535668fd775931
246f599c9d3c962246181c361c7af0fe	Chironomidae_cluster275	2edbcb2cde9fde3a372e62bdca3b7194
5697826987219cb9cd1247cc00cd8187	unclassified.Neuroptera_cluster2	2eae04a5ddbda0b83be4d7afc0e52c1c
1cb840ec69e8d9990535cc1224fd4d76	Ephydridae_cluster20	1cb840ec69e8d9990535cc1224fd4d76
61bf8032b84f9b37db233b74da739150	Miridae_cluster2	61bf8032b84f9b37db233b74da739150
b079b3ec60572b37b311bcb61b1915a9	Tenthredinidae_cluster91	d0ecbfd89f7dd1a7e689068e51a9f850
dc714e6126c504fef90ca54a24226e38	Cantharidae_cluster31	42fd5c8344ee43cd32558fd44778b462
1b2b8aa9090780b3c0b1c5047a607f69	Gelechiidae_cluster28	1b2b8aa9090780b3c0b1c5047a607f69
4e0d4be39ca35e64b778a1eea2672b0f	Metretopodidae_cluster1	4e0d4be39ca35e64b778a1eea2672b0f
e17530e7c51f763fe4dd0cb1462c81da	Anthomyiidae_cluster88	e17530e7c51f763fe4dd0cb1462c81da
8f57df96b1767f3b8638bb352f270b46	Leiodidae_cluster4	f70e0fa410c335ab2a7e2390e7738555
1c7d40d4a8e7438fab0098e7a7ee701f	Carabidae_cluster98	1c7d40d4a8e7438fab0098e7a7ee701f
37631bdfd8634831d333e17080b36619	Mycetophilidae_cluster395	37631bdfd8634831d333e17080b36619
3efea6ce3e4eadddb4f87f56fd68dae6	Ichneumonidae_cluster1514	397f86482a60efe7d45a70e7c3a3afe5
ce731a1d9e5ebf1f38c5ea7158daae30	Tortricidae_cluster39	5016055389c09b52af735d4e7ff66671
2e0be207c3bf1779e1caee5e9d9cd21b	Tortricidae_cluster12	2e0be207c3bf1779e1caee5e9d9cd21b
0512519cae787a4460383f50c9c50843	Chironomidae_cluster568	0512519cae787a4460383f50c9c50843
da39275441ebd705ea79fb7463aa6635	Nepticulidae_cluster16	da39275441ebd705ea79fb7463aa6635
f529e5faabf168ba2ef9a5b7cabd1030	Noctuidae_cluster22	fbf2558f74a8cd5d848f9e42134ab4e2
5abc103671e08aef049cef91644ac775	Ichneumonidae_cluster734	5abc103671e08aef049cef91644ac775
284526753a9168534edd2d28ccc2f320	Limoniidae_cluster92	284526753a9168534edd2d28ccc2f320
dcd563953bd5919b3320e6924274c898	Ichneumonidae_cluster638	6ae98ec332d7f8b67a8e8768cc4006f5
dffe229d7e09348f24a03c4e369979d7	Noctuidae_cluster20	13769f42a060e46218116eea1108779b
fcee9012b36fce86cf750cf550c51988	Tortricidae_cluster10	5eaa8db6554315fa01eff67bc6e64df0
f4ad4f06c841e7f62eee39b98c11e2b9	Ichneumonidae_cluster1791	f4ad4f06c841e7f62eee39b98c11e2b9
b1a35a7f62cd9edd9612fedff2908079	Chironomidae_cluster357	b1a35a7f62cd9edd9612fedff2908079
ac2b33c78a4a9ec7e2cc80791dd6d734	Chironomidae_cluster44	395724179258f26adb207ec9357f2e21
d633d1dd5c6a9d622a87c12e80dfbb42	Limnephilidae_cluster8	6c1fa3002918f926a3bd5f5223a4c8e8
c5b62934586dde4f0b46418be4dce80d	Syrphidae_cluster93	b13ecb0a0cd68ccf5eea6ca5f86610d2
7af75a4a698b8c9f0d60d9fea719c336	Tortricidae_cluster263	7af75a4a698b8c9f0d60d9fea719c336
0f4ec8468534c71235bcb790fc2af350	Tephritidae_cluster17	0f4ec8468534c71235bcb790fc2af350
b8b83999552234aedb7bef149ed04125	Ichneumonidae_cluster407	b8b83999552234aedb7bef149ed04125
d01d89ee1030b0182c65329833299c99	Geometridae_cluster141	d01d89ee1030b0182c65329833299c99
c98e4f7a3a789f8bf88eb78b31037a03	Tenthredinidae_cluster67	c98e4f7a3a789f8bf88eb78b31037a03
6591bb12c05035bcbf82e50b78c97013	Staphylinidae_cluster97	84ccd3e47689ca7f58630a3b553d8d5f
f6393ecaeef4a09ca67232d1594e67a3	Ypsolophidae_cluster5	f6393ecaeef4a09ca67232d1594e67a3
c9abe3a3651929c35fb199046d539536	Miridae_cluster36	c9abe3a3651929c35fb199046d539536
533322ee872c0359a66c4c92d0596ae1	Chironomidae_cluster178	533322ee872c0359a66c4c92d0596ae1
03178be441686d36740780967a514329	Ichneumonidae_cluster134	1400545793c74397f83de176b75c8824
2f913eea697b6cd56e6304281a833030	Limnephilidae_cluster41	2f913eea697b6cd56e6304281a833030
c631e7f9c6c36da5e1d007deb69ca892	Ichneumonidae_cluster247	c631e7f9c6c36da5e1d007deb69ca892
93945191e559beb37a4569741269bcdb	Gracillariidae_cluster73	93945191e559beb37a4569741269bcdb
43c830d848ff503869f3bdcc138a27aa	Staphylinidae_cluster9	9b57f05475c0f368b3018aa16c7c7fd9
af71703ad6d05f32fe658cdd64dbf98e	Chironomidae_cluster1108	af71703ad6d05f32fe658cdd64dbf98e
c0b76d919179b1fac1c2d2f2e704debf	Chironomidae_cluster786	c0b76d919179b1fac1c2d2f2e704debf
0fae3eb2772f0120d39d4b54c2e0d870	Syrphidae_cluster78	0fae3eb2772f0120d39d4b54c2e0d870
ae17d20db30dff0f974332061001135d	Muscidae_cluster50	ae17d20db30dff0f974332061001135d
90a168ce1d29f825f0ef17abf878fa7f	Coccinellidae_cluster16	5f1e9fdf3fb2b412d7fb0eb49ff7cbe3
9066d4f32c38689ebb94b9b82df2f769	Limoniidae_cluster8	9066d4f32c38689ebb94b9b82df2f769
d485cc6205e4260dbc6dfc3df3e9345e	Leiodidae_cluster48	d485cc6205e4260dbc6dfc3df3e9345e
7cdca48d9e11833b3f6aad2e28dc7020	Bibionidae_cluster2	7cdca48d9e11833b3f6aad2e28dc7020
f2fc6121cb93790ccb7e6a0e06ff41cd	Miridae_cluster1	f2fc6121cb93790ccb7e6a0e06ff41cd
45b1360b101eafabc60ee14f9caed961	unclassified.Diptera_cluster118	45b1360b101eafabc60ee14f9caed961
9b2a93b1d182895c1b8b2a69546c6cad	Pyralidae_cluster7	9b2a93b1d182895c1b8b2a69546c6cad
3c64d970167617ed9d8d3a20e3c504e3	Ephydridae_cluster12	bc1a0e4acfa1dacf22daeb98340276db
ef72fe9a3987bb02f289f73ef9f635e1	Ichneumonidae_cluster1613	474aaceaa35a19edf1f5148cad0d6e94
9b6fe3d1d392e3f4544fab70e1e5c4ed	Tenthredinidae_cluster85	9b6fe3d1d392e3f4544fab70e1e5c4ed
b2e5b1cd8c31594175bd9cde3da588ab	Tischeriidae_cluster2	911c3de8868021dd6848a37e4ce02122
142cdf2aa1bef0175289c2d935fffe9e	Cicadellidae_cluster68	142cdf2aa1bef0175289c2d935fffe9e
f09dccbad5fe7e290733f551da1f062b	Ichneumonidae_cluster1273	f09dccbad5fe7e290733f551da1f062b
ea6651b78f1ebec0e6f2bfda8936ba4a	Tenthredinidae_cluster7	bd870982e2d1cd93755252b8ee97b806
9ab2fd34812cb77e618f4ed75b2b364a	Ichneumonidae_cluster852	7b2e25f7048494a7e9bc22c59b93801c
5d4f2f84e2eab0d628d331caefad61ac	Limoniidae_cluster38	5d4f2f84e2eab0d628d331caefad61ac
9a2308653909c81bc5979f6177e5eba4	Muscidae_cluster107	9a2308653909c81bc5979f6177e5eba4
f5a483ef8fe058f99448b6ddbd35b358	Amphipsocidae_cluster1	bbd215e4612b99d70909dcc0f29be073
90796580d49195ee843ba3c171a791c1	Salticidae_cluster20	a62f2fc2f2981ed1362435e519fc1f43
693e63222ef5a52ca363c55b8fce58af	Drepanidae_cluster5	693e63222ef5a52ca363c55b8fce58af
9aa5d3adb9b377181b5f48a6904fc5af	Lypusidae_cluster6	9aa5d3adb9b377181b5f48a6904fc5af
6e674228fd29e66fb01c8379aebd874d	Ichneumonidae_cluster912	6e674228fd29e66fb01c8379aebd874d
be8d46803e5bc0bb56287b18bf850046	Linyphiidae_cluster13	be8d46803e5bc0bb56287b18bf850046
a0c8ae22fbecc09e4789c03617ee6da4	Apidae_cluster14	a0c8ae22fbecc09e4789c03617ee6da4
8df9c5d41d56ec1197eaafab0408370c	Stenopsocidae_cluster3	2a01adffad35d6285ed1f76a895bd86a
19d50e58147b03267e30e59e28c07927	Nymphalidae_cluster7	19d50e58147b03267e30e59e28c07927
461eb3b891aada0b9520513ee9977085	Curculionidae_cluster39	461eb3b891aada0b9520513ee9977085
8a794f731e059df4b76070a144840a08	Gelechiidae_cluster97	8a794f731e059df4b76070a144840a08
03a1e449bbe7e70f6c1c2d9aa8e03b9d	Hydroptilidae_cluster20	03a1e449bbe7e70f6c1c2d9aa8e03b9d
29bda2ce5c1dcbee1b71be595b4b2dbe	Mycetophilidae_cluster641	29bda2ce5c1dcbee1b71be595b4b2dbe
d60749a10561c4467a0244350aaaaaf2	Mycetophilidae_cluster591	d60749a10561c4467a0244350aaaaaf2
a4999dab41d4ffd3d62de20f2cd33609	Muscidae_cluster204	a4999dab41d4ffd3d62de20f2cd33609
77f3d510502c34d97d8de9d9de496d0f	Asilidae_cluster7	77f3d510502c34d97d8de9d9de496d0f
a351e72288a5aba9c12e361acf3f01cb	Tenthredinidae_cluster14	a351e72288a5aba9c12e361acf3f01cb
439b01b0b3b90ec6eac5edd439725404	Keroplatidae_cluster25	439b01b0b3b90ec6eac5edd439725404
d7cee0774761c80264fa47d64ec7d760	Gracillariidae_cluster11	064bbda02d5368d5541bc3c6f03f17a9
2f1d3111d1d4bd76127a41017e0c7674	Sarcophagidae_cluster1	2f1d3111d1d4bd76127a41017e0c7674
5269f6f4faee2ae2a6ec3b1c3c802473	Tenthredinidae_cluster1	5269f6f4faee2ae2a6ec3b1c3c802473
9e572cc0a1d344e31035f9839267adf1	Chrysomelidae_cluster53	2fecbef3d955f1f96467bbe693c41236
ff42d22e391db5eb1f6f7cca200cdbd8	Carabidae_cluster51	ff42d22e391db5eb1f6f7cca200cdbd8
9035148d0606ca0958376a5284b81105	Tenthredinidae_cluster140	f9a1404a6582f8d6958b0dc06c501551
3c10e83ab284681d133b69d41f540b5a	Muscidae_cluster69	3c10e83ab284681d133b69d41f540b5a
4839d9dac6e88a5b69e3f27bc7fd91f9	Stratiomyidae_cluster26	4839d9dac6e88a5b69e3f27bc7fd91f9
d4452a3bec8f06b0d73f59d310d672a4	Linyphiidae_cluster3	6772f3397b83fe3640312ddd33ffab7c
c0bb75a79241e089579b376cd808b049	Chironomidae_cluster1066	a0a7020abc28f9ef7d041c81384dbbed
759cef2a398941c1c22fa5d10b9537fe	Limnephilidae_cluster16	759cef2a398941c1c22fa5d10b9537fe
49e563c87f4af83b6a50af00359cf591	Gelechiidae_cluster96	49e563c87f4af83b6a50af00359cf591
bb8a83b85c85336d28b454e1c69ff603	Tortricidae_cluster103	332fd909aace1009edc1d2ed18ffdf3b
