ASV	bitscore
6be646d2e995f036cfecc4e74ae6b5f5	229.7
c72c73ee2f66384af2770730a37729b7	245.3
1fdd6f588bdd4420fecac954d55ea670	230.8
04e92c0359d730b9dd8665f10d6ba4c3	221.1
7500ba530f28297fe51b3bd332431d7a	246.4
cdf430ecbb2bbf52b28f00a53d8b67eb	249.7
efa13b12b88bc595ca00be63a32483d7	222.8
724a926d8423a2626c724166470196f5	230.4
553575119625ff1d6213e01cbdcfe27e	224.5
5b050631169e3d1f32f1b61f496fd430	216.4
88969df3868221ebee8e5b619a3124a9	248.2
339f00348efce815d3557956e645c347	248.2
fd23a3db7b3db357fbb88315b9e8532a	217.8
e6d1a779c10ed38708f8b5109d9451fc	213.5
22dea1643f2d5ee19262949f954e8971	220.9
8c29b39d2e2a296f7f6d0e72c37ba30b	240.7
18549f129eb0c4fa24f56f3bbaa9704c	259.2
cd7b755514f2a45d08a04f6ead81799c	230.5
316ab7af4f60a29f1c1ae9a7a421d345	218.1
1db5a63569297ad44dc8b04183318d38	241.5
8694afc9eafc87f934b21aa91d8cf5d5	237.5
f0c007c74f04fbfe15b1e0f53fc204bd	224.0
f055145d08f376661ef873adb05d5600	225.8
d5e978cc85618365ac33a4fa81beeff2	219.8
580e94a8d67810cd91b4d70696bc68ee	218.6
af2b55cd65f79c6868339c2dccb4f982	228.5
d95cd75a848cd657aec6df1dabf4b8cb	222.9
f1290b24c1a8b5e72b9547f65259bbed	232.6
72327b0d70bed80865744100d1905a56	219.1
939cf984aebc35f16d34491de3398b81	251.5
a7f8ad756d25266c27c0911ed850a787	227.5
5cbd32a938ecffefdacaea1cb18cf0ff	232.9
57969cdc7b379c71a332da2539f7eb9c	261.9
df8896c7705a6f564e45fec36e834861	230.8
48ee8b682ad7384b39b5abd31b957af9	218.3
c0eac43b9fc2c5c0cbf689fadd2c6b83	253.1
dc66df5f2ed7b001657a8a1a29004a9d	251.8
616b4824bda333b655f692fa6a13cb09	244.5
7ca76d79c245c737359ca9e21df13061	221.3
4afb1b8028672cad51f994b74f855bac	211.5
b107c1d5ba74eea36fa92386afc06644	219.6
86a223824e08f99b553c8f30262b1972	246.5
00a32485e959eb7f52494c6a5e6b3da3	249.0
031b8cda515f51dd707ac9b22c52e6d8	235.9
99d734a76a15a5e9c0f4c99c2fdd72a8	228.1
83e554bfd678d69c61c0035d10478444	240.0
efd629c6066e131b32d6192928fa33e8	217.8
a0e1c8891eb3d28e771cd239bad8101e	218.8
0955c61f467f1b3fc539bcdcbffc3b6f	251.3
5c29f2ad869d7d0b8a60fe55a1a47d4d	258.2
5b3fc09c2f63a87ce04fa785a512c565	216.5
29c25a5a0575f07785f55fd1ae0a4770	231.6
4cf96a060ca59793eebf5d84b36e23af	223.1
d171229a40d554ad54c2a4b4245ef31d	259.0
b31d54d47db16a103848ee28d3674a73	232.6
96c1766e0241921d6192ad1a301b1ee3	227.0
ec965deee35b57ead6fd69601d587006	227.9
07ba0ecce54a565bd4cfc432a6cc7134	251.8
f00cb7c2389e9234a56ae481df75f4fb	222.3
adc974b9ffcb93f27dac81c65e111f16	225.1
824d9b1e3ceb83a0fbedbb35c36463b3	238.9
b4b5526cbefc5a53eb582ee46ff05996	257.4
edf6702f88666efc8112818cd304c5d6	222.0
18ee5312f7416ad7bd6f64db8e103c11	219.6
7c4dd1d70854adeabbe443acb9123b29	221.9
c562a1865224c6eff9aababc5540a23d	230.9
960b7f1c9a85bec695779d4926aeb245	223.1
14a51e1482b53ee3add31a78730bcb0a	221.7
43b35d8d8becee805650a3034f99953e	218.9
a06b7e126e5bdb5a738479900fdd4fe5	223.6
ac2e2266210aeb9f4c5cfbb2859e4fb1	219.5
29965a2bfeacefc92b9e65cb745bed5c	222.9
c44ff1badc0a519dab468acee03e8aaa	236.3
835b1650c19fcb5eae815a26a1a62827	234.9
1af188c74f3bf7860aacea057989701a	231.8
f20c35331c7e73f49c72a8b918f2f844	213.4
0cfca1af51262483bf7f0816f4764c4e	241.4
cc171eb33102173b1f176c533545598d	258.4
df4cd57641404abade8560a74a9481ab	221.7
40fae3b06ff16a5cd92e436a0752cafb	257.6
f2b511b60e2943bfa9e4626f5623a672	261.6
8a6b7446cd342b16d22481b5a4fc3f62	219.6
acedfd1dfc7f931f9f24b97577070feb	225.0
04e098bba92953d34a6e6c5403f50feb	237.5
54b3554a46b91fdd41b925cbe2048f47	253.4
5bb1a117969cd168a635da72fc76d7ab	259.0
2b88608fbc69104f1b750119c2106263	254.3
3c872268bfe08069a138f75be4d57075	251.8
a1d1e665a2a9f14d7fe7e3d846587395	235.0
8c76ec712944cbf6de21db815b0fd4cd	251.8
ea34caaac6fb4b31da814dc2a7074756	217.8
a6e6cb3457a3d9b67ce5e0a43d0b406f	233.8
f61d7e5034b5ce82be7fe97cb82c1ee1	237.3
fc1d6fc43e64b8e54d1cb9e09c3ae47a	227.9
d0bfe1a242f35a00d611a93e26e0e1c9	215.5
ef37818ba877cc1aaf0a65d9e1f5c8d9	223.9
27035fd0d1dadfc8a666f58690857604	225.5
8578ed79e7722c2cb13f10eb2cf05e09	223.7
a46b41e3b16eaa963dde47b754281b4c	221.1
2efbc3b9d358ddca2a34a32b0b0845e1	221.1
e4b8a35e5e33161f5891a597fb06fef3	225.6
1e9f6edf0d51c50ffd2da26fee694cbc	234.1
3f532054b02af8f75ea226559ff38098	215.2
7c2c9624e5395f04552f7fe3cc48886c	224.3
5da81b9a957e61b2275a4b14b453492a	224.8
d03ee8ded612ffc4785252c2a4e408e4	256.1
70c334758f447cf5e498ad419c36458f	243.0
9abed8bb9d2924192dbc1cab6d041552	227.5
2778d01d438ea18c98d20acfe7454bfb	252.6
4ec39b71b055634f5fa241147af2bb42	223.8
62cd2073cad43e08afd04ee8b6e06e7a	222.5
95e2acbd7550d9f52b669c09a5dcce01	235.8
6690d8f785e0d31247258cdab2340911	258.6
cc65debeed0078554a9b4b0e5d1f5288	218.4
f26c8d9cd0a0e5a807cdc529cf8b207a	232.6
56a05af9b03950ca6f46691d3aee621e	221.5
c48e3b81dbdb047c067582763f47a2f8	220.4
ab35da919e0d8c7e71e3014c0f6535d1	259.3
d697d18f1d3419739534d742318a648d	232.9
a48fffee73aae463f0839c0632b9ffef	222.8
6f6b44db6d6d023d03e623d0362ab109	232.1
ddeb29f959cd768a0ff2fdf501156e26	217.7
49b15aa8981f1efcfe9596b37105b02d	252.5
7b207fc014cb66e972b26967b2766f1b	233.6
99c1d89be0d5a287baa90ee3775e83f6	223.6
1de35950a0527f37e073ef60c22deeed	195.9
9121071e134db8e23485dd934a81758f	219.0
f1b0ae2644937bb0b2e9320772ebdd17	219.1
258168e6103831c0ceb8afd8021bcb55	220.0
45ac45b9278617cd142cfa57ff3fadd1	259.6
d7e80f0a058d6e6b167948cfee6afa48	242.8
96d134ed488df7029ea3b88f6cb4f01a	218.1
dbcb5fe2d3afa1ac2c628049085aae64	219.2
8c1d53abfefedfc415f7bdf1bf6c01d7	221.5
6cd59d776bf264836d6f075a217b8bcb	218.5
2911d12fe2f8adb8236d84f47fd1c2e8	220.6
a2913cd5dd51c0134fb2181d9bd1c5d5	220.2
3cef97d4b0949ed715eeb13e36b1f24c	232.1
25e3d92340c41a5680aa81836122c89c	253.1
0580bb12ab37e1e477aa2264bc6ce492	256.6
981fc71afc0450c4317f68ceb917b1c7	254.7
d51530871a32118a3e58d76c5988cd22	213.7
3162772ac0a8234ff352e3ff90980dda	222.3
b740efe860c648b5434558a55aee2f64	220.4
6f3c737c337ffd710535410e7c8cd00d	232.1
7c8f21bdb5a1c8f5f07c0fe11787eb7e	257.1
6c111b3bac3f3a2651afc6b3746afcc5	229.5
1c35043cff78cb0f8cf8e24e81b1165b	232.2
4554eaa830c4fed3d24a8238fa27f301	229.4
86bec1f575a3c3b3f8f9a22722c125f4	218.2
546d4bb1564f0e4cdd5c95c2930231dd	197.8
38fd6b315095e4fe04631fee70433379	229.2
6d348f8155c1d40444dc01fdc242a675	239.9
d1bc268b4b540376df15223f9c8928ca	220.1
c2cd78484f06cc95cb2539430c4c04af	221.4
bded76405d6802a0718f71fc1e52e4e0	254.3
a841f18c96d0970bd36a532534ca135f	231.6
85ad72517f0d169e109750f4d9a82994	219.7
ba00d256b0ab7593e4217ddfa733a55c	218.8
0dbbe2104dd9358c335dd7cd2b382dce	221.1
79f6b97018b76c6055e9de46cfc81634	221.6
adcb261296684b229dd6e99d5307ec44	223.6
abea369c247d7dfc92e6e50492505927	226.2
be365b4373884590247a6c7c1bba0bec	244.0
8951ae19156bef8bd9b84b9e324c9241	218.5
f2347bd0ed9cb9700b508a0bc4a5bb88	229.5
b3cf79d63d89ac55741335e2614267e4	232.7
ac1ffe848732cdc3dc65f19f61798eb5	221.3
14d70d7f60212f64b62597dd5a64fa88	206.7
b66735320f95461e914fff82e0cd58f5	244.9
a0482f1e7f4aaf679ec82b1caaaba5c8	222.3
8ae94131ea8a29271e2d74ad88c2a653	235.4
d13a5c9dd73b4ffa157644fbcc185320	192.9
6ed2d3ada38a842f2a3552fb9fa10e21	219.3
b3fdd6b8f82f2b158d94dd3168205eae	231.8
f8cedaa1f347a6b07db291b7313f682d	233.1
46e1d57ed0cebad1cf082754fc6f86a9	216.8
a0aaf45b49f1ed35920732b4ca54ce4f	226.4
b6ca3e6b0d1d3c74678a9412083d7bfd	218.2
fa5bc161db03aaa682a98dbdbca72e35	212.5
43eac07d37dfceae0f2ac103ecc4f95a	215.9
1b736be4050b0100ee1d2faf7b52bdf1	219.5
a435ea2e6e90e4dd72d9a564c7705c0f	221.0
f108d762ab18ee85b0bc15bbe4f641f4	238.3
6618e7348b8d7af87b6c17cc947639c7	224.7
743e47167e3e09b4f69feff1b41ba0ed	230.4
9aa66d13582955701438581586536bb7	235.5
a9dcd345ded3569146244b3ff60ccce4	224.3
d17aa14665b0deef4b15c3f58b73725a	228.8
806c6090d14c030eacf63b7501563e5e	220.8
4b7cb755207775dfcc09b8c65e969640	228.4
3d5379ec8a17c4640a21745c23394368	220.4
72c653b08d0ca326677c165b6e2996e1	252.6
b7095b6b1c89cf062e238d64c6163309	227.5
a0cc488ce88b00656641ae2dcab650d7	221.9
f0b1c14b417544a27bc4323b67a91360	227.0
03355041e0d1576b00f4c13cf90e42fc	220.1
822899106f02a52116f4952cc2f054ff	227.5
c6a6b8935be99fda863872cd855c69a3	240.8
db01495042aaa73af43dd920e58711f8	228.3
81c4b1ad69b9d10d8f47a8e867946c28	237.7
bcfb5385ec6832d57c6b92f647ff6d6f	221.5
038bc2ad4e4f3b7418b6a2cda5c96713	219.8
c2aabbb0b925a8955283ce5208d4bdf7	218.0
8f6c6c16e9c106643ea5db2edd0773ec	225.1
56f0f19c55216ea0e50e44bf604add0f	241.4
5b33bc3d441ffdf208da33359f121042	232.6
e7d984cbafbf57fe052d5b669af671fe	234.2
0857816511a3768733e32c443748fefb	220.2
e97e39de253beda83c32b792d2d4ea3c	220.4
811a337f7920b71e5e75a79d8a84ea3b	220.7
42705059c1ca756d053e72cd07bd1a99	222.4
f0c9c319d89bddf78e9b8b36124a6f6c	240.8
9f43fd836391244183ebdf1c09a232e4	230.3
f34d7371effa3e830023e3f21b711e1a	258.8
2661ddc2122cd67e21a3a913fed89f72	220.6
fc70fde19555e40ec14235bbc4c23511	220.3
6e885d815cdea61d207bb69661cd6965	242.7
dba3649583c6d5c6fedf2e8ddb5dc239	215.6
969fb637cf01b05b0ae62d88a9e0b32e	220.3
6a1f2d5a3c614dfa5422d81e79542c63	220.7
78abf0a44e8239399fb69484a50a4a2f	216.3
22d404f924f0885c73efaa51a4f7d369	221.8
e6af969f8e9430cbfe6890c91c638f54	256.4
5a30713f0745314ab03681fad2c0acdf	204.7
6878748c7c35be7a01bf9aa6c9565cfb	219.9
5fa33ae23c92775ebd0f98e5cc7317aa	213.3
1b59e5eb5313200ee85a325ee9960ed2	223.8
c5f36d9d16aa90b5a66ad54a019c6ea3	247.9
9826849fd0ec4ca21fc0c7d64ab0c45c	218.6
003a2cce940e98f02e08e285c0c69c48	223.4
f1c46e31c6ea3d06ea760220a0e52b70	257.0
4ee9304653d08ee69c84b92a9eac85b6	259.0
ebbefec3a118e5825fcc5c28d920b470	262.1
fa7b68794cdbdd8f04ae84e9db460be0	215.8
33c2f9d82178548c0f8b0d9d12971769	250.7
81592fa5fdec3cc1d2b204e7ed93ae2c	215.7
5ecb48d81e86f01e4d04950acf386872	238.4
7bce488ca30966ac0751c443f909b413	243.9
aeb944db0c4ddab9c5972516e7a5f4bb	225.7
0c9182c376a86d663e651a0af2b95121	223.9
ae89f5e67430c134becaa7b80eb4a736	223.2
fc8128bd43ce42a7658c499fc5ba69f4	219.5
601af3c4ff7fc82562b8acde8755242d	236.4
f2145428fbb35bf96d16b2cb704acb6d	214.4
51e09c8ea39e70a449e20c11611c6923	230.2
d885e9310c1a89b7c7f7d8a2e87f8160	219.8
37651970d0fbfa3ad7d3365bbe71cc1d	251.0
cccc2affe2f3df896b389c3b8be6370e	240.7
7b4689966efa4da198704db8fb4a33de	219.5
b847b2a3deb34b7777af9405ff311669	229.4
5113fafc6d52d61c56023b813ad6dd9f	219.6
bbbe99c0c81b41d0f285003079ff0113	233.3
c8cc894b5442f4383e9533c2e5ffcd1e	226.7
a9c7c0529e52770625e5adf0ce603a39	234.5
7df0190350ce4d8006198add66c1feaf	214.3
151b37df059f8a8738286e4fe50ad4a2	205.8
41c9376dbdb33adaabb27e75f17ad4a2	218.9
83ac6efae6d95dcbda08854fd2ccb8bb	216.6
ee340003ba6707eaef4674ae2c0efaed	203.6
b8828568724ff54d64cad4abe1fdfae9	222.7
c771a6947355ff5a35025feddc4c28c5	222.1
f41d1295635d88cc9f0b81cb522425d6	223.6
a51b6e58f1fd8f42fb690e0275a01448	247.2
0ad2961dafc1416965218b9b23baa1a8	222.4
bc5f82d5443cd852ef4146c10d6ca09d	209.8
c6abd91f02e2718dbd8aadc041876a9d	237.0
5f7eb20deaa7ed807a6c210182ad52d0	234.7
54364db09d6931ced9d00bee859a2d60	237.8
10b050eea6ebe66c2f3ec56d436d4df0	244.6
9486ff58e5d38d80dc4c923a2050b5d4	227.7
59464f1ca8275ac51caf1fbadea74cf5	215.6
cea73cdb6b9b1b4870865d86acfe942f	238.8
77d870c0c566db4401c60d4861805ee9	221.9
12577cf37da6007c9b82108c845dbe51	227.7
cbdcdeae5f59cc69953f95464ceb2f4b	228.1
e3d79430fa34f60b24de03f0f8d94587	222.3
20c5383d8a489b3a6706b18a5f1db384	245.3
d336619b20091053a15ec3c86a41a911	253.0
f91c051b807a5f98a25d8aed4125f15d	222.2
5cf0d3d6eba680fb13018689810eff6b	256.8
baa25d6760899f26aab44df081f5f797	208.3
6d990c99d0b3d16a391b1f4a61d3858b	224.2
029644f3f7702a015fb38e7098acb82b	252.7
05de8d7c007f07faee464b2e993fd6b1	232.6
1a90f48ecea07a3f832c7a8fe49141e3	249.3
c52ec9fbad12a6cc3c4dba16e5c9b289	224.2
4bf10cff4929b44774fda3002f57d7a6	244.8
e75b9afa91c2b3cff0bf9542f7276aa1	240.1
717592893d82f7e1a948eb30b8b78b5e	220.7
49230051128c6aaac16215750ebfbfa4	215.9
e8a0e03bed0e7cf36de6e223d54a86d0	222.0
e7a2446508934c7bb5d24848bc3df4f3	220.2
f40806964d9660c3477bfb38da07454f	236.9
4daad1864bbc12258ad7cf933e160b08	216.5
9f2a2cd887e2b7cf2f070a319da573f5	251.8
64ea810c342d00f533c2ad78246c6035	256.1
acf670f678402171e2fd2237cf1a907d	222.0
492332e5e5dcd3d7293beb7a8caf990a	232.6
29c4cfcd38686ac73b82ad8f8ae35fc7	237.0
24164b4cbb9e3ffc4d7d8cf6e4366650	201.8
b0cda3e091991330f4a0263bf5010c1e	219.5
a730525930947fc10b75d2aa5f6070a2	220.8
b52a974b6e8579ddfb888f89bef46a28	253.5
91793b504f1537671305e24115dc7dbb	216.6
11ad878cb939a4eae25c91cbdc6bf8fc	223.6
9c0e9535b345fc1ac9d39e509bb8ad52	219.8
50d82d2dc8d912096bde799cc1ef2ab0	253.2
ac4277830a99c33d951966cd7fa545cc	259.6
08ced181830741e8062f58ad75e3d8bf	248.8
2e1ab12e5b7024af9ac76aa03ece5c54	262.1
2eef71d73e08f9a30a4af2c74d24a7a9	223.4
c26597d34fed713162d55ec26592da16	258.6
fe2a014eff6624a79756324f7aa83f43	259.4
2a258d485183165fd3da3ab287a8439d	252.9
fea5069ee6c4ca3ddbd99d54d72663fe	255.9
564d602c0dbfc7f9a1f70fa1a7058f8f	259.0
47aa1c9ff2068fa5cfd7b3a7a0d56f27	258.7
1d5dc412d079cfa118c1b1c6904c7233	249.3
ee58bd8d781a2bf5ffa12f7a2bf764a7	261.0
a5dddd9a2d288028a4d62e4e0326aa19	238.9
25e3d9699a98754374015551af369b51	256.8
0d24ec178081ee5136b334035129d40b	253.4
0981b30c17eb045482d619ce80c6c43c	223.9
ba444b7f15ede18d9a3d855a969a2fa2	257.8
5305b7ccff961b2b5efc22efe463a533	256.0
186accf0feb34407dea060262ab171e4	215.8
35744f87781b280ececbc29e1c790f3a	255.9
b94157c237404b7ed836077a3864c54e	263.4
a242c0869f4937aca6a7a7ef0f446d62	258.8
16e4fe5ff156a0fbdd50eff1145b0ac3	261.9
e08b89fa1b7fb6b3cc90b484c0f2fab4	257.4
b08e4b049a160e5cc2fb3b24b3e25522	258.2
1b2087df44d509b82ae2f62502b9eccd	258.4
74d13d88bd4c2decab4799bdcdb45271	241.8
c4532f0fdd0c0e6d35b4996ec68bc735	256.6
3d607aaf5d633ff364a0c9ca0240db9a	230.1
91d68a713d6176a1f05b2b251ae4353d	248.1
9599820e4e7e5c6bf3a6a4ae0293ce8c	252.1
26b0596c86c6d0ef7374c02ef2168d83	239.9
ad2b0136bec462f5aa1c169a6e523255	262.8
52b0a1e2287c0a3332e0770d3f66c2d9	256.7
76ec0ad33f31957c5d33d6f24ad1811d	234.0
ee2758b7757335cab3606c8ab56329b8	257.3
fc2ec2b2be8b536d505960653effebeb	253.2
0bf815e8a7591e61a676e35aff839d95	262.9
0d82b5e349285ffab178bac58a2b7566	247.0
3f348cea7d509a8a4b3e0ad826d41f99	263.7
6007ad6ef88a6693a0d4944dc54e8b4d	259.4
724b2d1f415cb8d6c5542e4e898b6ed4	254.7
a312a972c85ccefa5de47a7fae414468	224.1
fdbfa7a0d132a571798b6aa560abb8e5	233.5
8a29260dc983b05263482559ec38831b	253.7
c77918a52290715db06d8b82141f003f	238.7
d22e72a4c42ebffd700e20d2e118749d	257.2
a3cf9ff2fe53fc97b842037c2f638ca6	256.6
d0e45110cc6ea1d06cc6e48ad6c0af21	254.9
87bc7a4f609d0ec9dfaea63c1072525d	255.0
c3dc5dec68a5d22d761ed2230adf5ebb	257.1
2d8e51ff0e7391c38f8583e1261868ec	251.9
b3412480bb5bf40da6527609186db8ff	256.0
302bbc58b3aaf02313568f0b3c99a4d5	262.4
245d22f9de52a616a5fd92cd474214d0	258.0
9442f74149993e76ae9fb39f96b83b83	244.4
7f5eab147949b812103575bc30ac9a6e	254.4
690f00495ae25c9c03da1aef9ab8e5cb	256.7
025ad47d3311b307b196ef4b273aa0e1	260.6
fa8ab1ae2f12f2ea3602ff79d66d0165	260.3
2191d84ddfb2bad853300467592bca11	238.8
869218af17e09da35fb97c2b8237c71f	252.1
5c306d3a5dabfa7877c9b864a25bf05c	226.2
0b3ed0e32bd6230e2670d9a3faefeecb	257.4
7a1513b554884f63afb20dabfdf7b901	247.9
4194c923d5ca9a2b51d675c0ba488519	247.6
68375aac3755d5c99cf5767a4ee1eddb	240.7
c0f5663f6abc0bef462ba320267870dd	251.8
e6fe8335e7fbcba14ac205d598aa0667	252.4
7d875246beda70574343bf85eab2464c	240.2
a1c15562fd2a7ab95ff0609999f52150	240.2
601922f70e9305dcf431d9a01abe5f8b	257.9
084badc71aa04707ca641740bb8f5382	258.5
a3ff7d8d7133315b9cd205f67113d4c2	251.5
c1956248667bbcdbd65e5433086f7649	255.9
86584bd12eb6e1cabe2abf853264c00e	251.6
077ac877269d9e42be7f808ce14731f9	253.2
b24f67467d5713afae3533b1bc19b756	251.5
1a59b6121a34e7f13c114ddfff03d777	222.1
0ffd28c3c3a193a08ba6862fec8c2c13	233.9
faaa9798116ff081421eca08660bd412	230.9
f7ae560afff013368452fd94e98fae46	247.3
a1d4afed2c909580df30afb196a95e66	249.8
158e77b792417289a2409a1e77f75b8f	234.8
322a9736464e7f502fdb704feb49e13d	257.3
60bd4a51e24def7e1e37b8a53d6f8be2	237.8
ec083f9da05486bd766dab875ac4b62a	253.5
eb68ded12349deb9784789c3cd8fe156	245.8
94a247aa29de7455407431518c8615b3	257.4
0180d1a1d994f5897e613c3fade87459	259.2
586d4073c96cb059fad606e232bcae4b	257.8
5182cbdced0d21a7c98e0598d288aa6c	258.5
030efbba35bc4040b57ed2e37590c9a3	257.8
260a686f16445373081414234ad707d6	252.4
4bfeb8dab76c6a57967b3b5c609b2600	255.1
a50ff5d133987fd632607b7219cd0870	252.9
21cf3fc20e0c38ee7487f982c14262e3	257.9
a447ca55b8fde7f345897423457d6ad1	254.0
d958c4bbbf8e84a0872921eb74aff3dd	263.7
8891f4fd118126d7cbc6417ac344d1a5	248.3
feaeb0519b1e1e9f2127bf4e4887af32	261.0
c2244fe6df7746ecb92f0646af53e655	237.9
69b219a1241cd3ba872eaac76dde5aa3	230.3
25b07a4ae9fdeebde2bd7ba1280aa629	253.2
4e0a1c011bfb5ac80938381a79931e3e	235.4
cc7cecd3ef65ca61d80f827d7f6cb974	258.0
474bcb4044b1d574d33fd2584b081767	254.8
804e390b1bd032994536528883e54f62	237.5
5104580cf2c7d7051a1542ea6003b5f8	249.3
b3ac08a9fd46b72015b77f173e32dda6	256.8
c6d8f11fb4b8355b5806c492a2bc6558	249.1
b0ce0bb76637fb522bececfbdcdcb47d	259.5
b139d950cb07ea42595e96ad9d11a537	257.1
53763945952d7f49267bec54c583fe52	251.2
ca3b8622baed7ae016676e89ad2c1740	255.1
1d1de296814446291c2f2b67e6705321	258.8
73f5b0904dc326d95dd5ec5fae252ac0	258.9
11713c7150a5329bdec74bfabd78a088	257.3
2bfdb652b62b335a5b2704e83a0ad9e9	252.4
a67d19732bb712e0bbcfd189e23eec75	206.4
a441f7e029f34950d753c98bf4c89a6e	259.1
9895d320076e092a9437030b895ed86f	247.8
025a4a9c076894f6fc0c2065cd56bf75	251.1
86ac95ec2270a46881dca6d671a28fa9	256.4
5961b5d421c06e72a29d7f5cab89c82d	240.5
aa30617508a0b4792865bfd4f304fd41	230.3
05dd7187003b7155df977c81d30c9047	253.6
cacd6f0a28b97342d533a8839c66a32b	261.6
97b4806dd4eb251cd3a55ca1fac51956	256.4
defa34048606e9bedf9ea560307cec97	225.5
6cc8a217b07b6f44b16639c4548f798e	252.2
5bb4e3a30a3bf41a418ef2c1ac3238ba	252.6
0150ad5e6d3a238226af609831a1e544	247.7
5a2bee80334c9256ed7a4e43ea08d581	245.7
b5929add01d20c89c99544f02599b4e2	252.3
7f2650ea76f8acef0bf45de74dd4ea53	255.8
804dabd2a36a340c1f09b53d74dddc8c	254.4
ec25ce99c60835df65420e4896ce38b3	233.3
bfa59f49922cf223e343dbda108ef507	250.2
69bc55ba56520c5760b2d9d5c373e2d5	252.0
79ea4ffdada8e265650f4f690adbf706	220.9
23653ae571e6ee6f219ff699ff87a430	254.5
8548beb2632393720ab84ad991b036bd	224.8
6fc4ba7109e84791d107ed096bac923e	226.1
68c658a55492182ffad9cd5d47e3bf28	241.5
c8e035ec3bd91952ce8b40005b966bfa	226.3
0cc7c2e1484d777f66a59ddfc57d2e8c	253.2
501dddd4fe8f32315183fe220cac24b6	232.7
46ae190f5b2af7c45e98c78a7c5be635	253.2
ccbfb666a4d5872b4ef7f508daeca88e	259.0
87d22ce90128388b6ed7e3aadaf0bd96	259.3
b38e487bf793faa58de1d2f802e363ea	236.5
ebe079d5fa262345fa1427217aa4529e	259.9
e9c1d6b13a5f9eea986608e695b67ace	252.1
c78f8421a44ea5d53ca18b6b24cf8122	230.7
c68b01f3b602656c20a6226e9aa60499	229.7
bf6ddde1e934a8c96ed9e07035abad81	254.1
5a0f1753f9464562be0e4c8778776d04	257.7
818565744d418727a96afa525fd49927	238.7
e751558624cf0bcf8dcb8f364ff26426	249.0
b7454c02d76b43205329e65bb01d1498	253.0
98dd9bdbf8ddb5a025bb82f035f0e824	230.7
94b053d947c48f74782c12eb7a22f0b9	226.4
0f33ea1b15af83a2a16a18556ad74933	229.8
b12b77aff89893f5b59f7dd596991edb	251.8
42e6677db6469ba7b32476eb71662ebd	253.9
5a6974f17df66f8a94ca7d8f8f7ac1f0	236.5
5fd795fc9b7a9d13ecf366b4e6984748	256.0
407be13090abb3dc8d79b57d675ece06	226.7
45cb158b7ce1851c5b4c3eb1344cf905	253.0
7fdc61a95028eeae5ca7c88392f11076	222.3
7e4fceede1bb56fd27115842739c1353	253.1
2769cfec23a30dcc73744e4626a7cb84	255.7
a5392f8bbe594b60803f83d0c9e9bbde	256.4
04ab1072fe77ce3c9320372e2aac4bdd	254.4
98e46d29f3e16a456d96c98432e37748	259.4
0e4223f245eb408a6030711d7725bf19	235.6
c09226ddb10769b8821f94fcc849517f	259.3
715583404e831a879517edfa4b57f65a	248.9
9e7bffa4e672ba0a28a8ed097213fa97	237.4
e8deff98cdaf6889a19d2aad49d1ae70	233.1
ea5375929407e8ee031e60674424f98e	255.1
963e4453b8dce71816ca79c3a9983c73	258.1
6b8277da375d6bea2ab9b4644a5de81c	253.7
f8dae5e8f834465efcccda1c9fc9e820	234.7
d5b35d480ae1d4373544ab42995538eb	253.4
382bd4c2ec35d862bb3a00f4d81b03c1	258.2
30b1ec4afed09181ed588a8e203f876f	222.0
50f44304c9186594a856906b484d0dd0	250.3
8650a59557e683ed99835c3b7b3eecd5	256.4
6d84689588db74ab26b3df74458da34b	251.8
46d56b59d98da0d2b7811c71adbe9c8f	217.8
a67d4663fd091d6b03b2ef3499012775	252.1
eed0a58366faa5fd695cff72ad4070ee	215.8
258ca520b29545f30e56c740b3487852	217.3
6875fb1cecb9f3e83d0d81f4a72fd6bf	224.7
868aabb3d61f860f8db2a0e81162c03d	224.6
99ea05dcb0e7ddf7544a5423479019bf	253.8
a8bfaad9486772a2528c9841e08fc990	211.8
ee5cb1fee8a9ec04b20c1e9a452e51b5	237.3
e0cc2af14127693b14839ba8712ff554	232.7
e545584a131c6d759c201aa9781a446a	235.6
5bb9fbd3ef59a93a1b738db5f45f29b2	211.1
ef918cf58d923a7daed288bbc3c2fcfc	246.1
74c4a14bc069229e0d1da87e16dc1190	227.9
fca3857254fae460836571824905a173	218.8
a2a9f9a2ced5f9ccb5c04c1d43490552	248.3
5c46464e343dde1a77c1a26ea616aa60	244.3
0afafbd8b0c2cf61949bb53d324b9848	230.9
4aad9aa7a5686cd6b08cb16b52acbc51	244.8
8375bd641718cb474efe3118925e6a62	256.2
2377077819d7243e82ba20cc12e13ccd	258.7
df0a6b373e4778f48a9bc12df70777cf	236.7
3afc04e8299fe069a71131a968d45576	255.1
e39807acb523484291b1b1beb851dfb1	246.3
4962e4e6dd5512d92ff90829c980d986	231.6
b355d98b457006bd4405e71c1adb0621	234.9
626f83005de713b33368c13a16787ed7	230.0
f413ab09755d9b2e79705ecdb44a104d	245.8
638fe4468c7c4849bae7de85f8740d4d	237.4
5471a13609ec4461bbe376dff5d8e153	253.9
1d185a6d8c241f10986fc475ba44de5c	230.1
ebd563a8231d212e1578fe6634b52363	238.3
72be1c97e5eef682b4ba92ddf8db5c40	251.8
1553e042d20bc4b436502d16d7f88536	236.9
0f394fed1e47c50eaa77d9d24159c12b	248.6
